0.5488505747126439,0.748643761301989,0.0,1.0,0.9534723813889526,0.5,0.5394736842105263,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0

0.6221264367816094,0.0976491862567812,0.9074074074074072,1.0,0.37657575063030035,0.5,0.9407894736842106,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0

0.6135057471264369,0.0488245931283906,0.7222222222222222,0.5,0.34838413935365586,1.0,0.006578947368421018,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0

0.22126436781609202,0.012658227848101333,0.5555555555555555,1.0,0.3609901443960578,0.0,0.861842105263158,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0

0.8706896551724138,0.10307414104882451,0.018518518518518517,1.0,0.06555122622049048,0.5,0.9605263157894737,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0

0.656609195402299,0.12839059674502717,0.537037037037037,0.5,0.3862021544808619,0.5,0.4078947368421052,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0

0.581896551724138,0.12115732368896914,0.611111111111111,0.5,0.18679807471922993,0.5,0.868421052631579,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0

0.01867816091954025,0.11754068716093968,0.0,0.5,0.5736878294751319,0.5,0.9473684210526316,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0

0.06178160919540235,0.8716094032549728,0.8518518518518516,0.5,0.355947742379097,1.0,0.888157894736842,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0

0.9885057471264368,0.7667269439421336,0.5740740740740741,0.0,0.7327526931010774,0.5,0.9210526315789473,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0

0.6867816091954024,0.7576853526220608,0.5740740740740741,0.0,0.9589731835892735,0.0,0.26315789473684204,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0

0.589080459770115,0.13019891500904102,0.5740740740740741,1.0,0.9598899839559937,0.5,0.026315789473684126,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0

0.849137931034483,0.11934900542495441,0.018518518518518517,0.5,0.9697455878982352,1.0,0.6907894736842106,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0

0.060344827586206934,0.7233273056057863,0.7407407407407407,1.0,0.30231492092596846,0.0,0.9605263157894737,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0

0.8060344827586207,0.08679927667269371,0.7037037037037036,0.5,0.3616777446710978,0.0,0.4342105263157895,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0

0.10344827586206898,0.7902350813743215,0.8888888888888888,0.5,0.586981434792574,1.0,0.013157894736842035,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0

0.67816091954023,0.012658227848101333,0.2592592592592593,0.5,0.3247765299106119,1.0,0.3355263157894737,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0

0.02442528735632185,0.19710669077757625,0.1481481481481481,0.5,0.36374054549621826,0.5,0.026315789473684126,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0

0.8405172413793104,0.7992766726943943,0.35185185185185186,0.0,0.5966078386431356,0.0,0.8421052631578947,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0

0.6910919540229886,0.11573236889692584,0.6296296296296295,1.0,0.1693788677515471,1.0,0.7236842105263157,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0

0.6925287356321841,0.7197106690777577,0.6296296296296295,0.0,0.8225991290396516,1.0,0.9144736842105263,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0

0.011494252873563232,0.8716094032549728,0.5185185185185184,0.0,0.9915195966078386,0.0,0.3486842105263158,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0

0.8721264367816094,0.3960216998191681,0.7037037037037036,0.0,0.022690809076323704,0.5,0.42763157894736836,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0

0.6120689655172414,0.0976491862567812,0.7037037037037036,0.5,0.17419206967682788,1.0,0.3486842105263158,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0

0.09195402298850572,0.13743218806509905,0.6666666666666666,0.5,0.6470318588127436,0.5,0.381578947368421,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0

